t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
4.939999999999983 667 0.02 0.02 0.0004750540944270752 0.02713673634215908 0.004113263657840924 9.011308769043916e-06 0.5072858867307529 0.5064812655852132 0.015625 0.4519322845122301 0.4572406706742067 0.015625 -0.003062292585515047 -0.001987079333243269 0 0.02020308829970008 0.0131095048989005 0 0.02034886055745084 0.01141440134410833 0 0.02004873329129694 0.01302507922275585 0 0 0 
4.959999999999982 669 0.02 0.02 0.0004749876608484187 0.02713673634175345 0.004113263658246538 9.057109906450165e-06 0.5072247733103213 0.5064415263793884 0.015625 0.4523354725734505 0.4575028450594321 0.015625 -0.003055671021578998 -0.001986960291239237 0 0.02015940306102082 0.01310871926126778 0 0.02035159939613885 0.01141871238087622 0 0.02005066627611032 0.01304286068907244 0 0 0 
4.979999999999982 671 0.02 0.02 0.0004761548850603181 0.02713673634225078 0.004113263657749231 9.11291220737745e-06 0.5071637522365924 0.5064017704995742 0.015625 0.4527380513769446 0.4577651294384532 0.015625 -0.003051053686448091 -0.001987793990709807 -8.673617379884035e-17 0.02012894017470457 0.01311421895105747 0 0.02035446714620287 0.01142447323577376 0 0.02006038463362878 0.01306897230408072 0 0 0 
4.999999999999981 673 0.02 0.02 0.0004753506005261264 0.02713673638680802 0.004113263613191972 9.179786393989899e-06 0.5071028574700133 0.5063619818714374 0.015625 0.4531397963070879 0.4580276293527242 0.015625 -0.003044738328955576 -0.00198943140684027 0 0.02008724650716387 0.01312499571354819 0 0.02035899524012981 0.01143173723365269 0 0.02008514447254892 0.01310250904387459 0 0 0 
5.019999999999981 675 0.02 0.02 0.000472899285825895 0.02713673638686423 0.004113263613135783 9.258259867079163e-06 0.5070418941674674 0.506322124665989 0.015625 0.453541993983439 0.4582905822233332 0.015625 -0.00304816512729511 -0.001992860272420627 0 0.02010988381755396 0.01314764353045339 0 0.02036576187140176 0.0114415188855079 0 0.02012745464103313 0.0131467111855117 0 0 0 
5.03999999999998 677 0.02 0.02 0.0004801407829379522 0.02713673638737997 0.004113263612620032 9.343663046444865e-06 0.5069808275617139 0.5062821585037259 0.015625 0.4539448731837242 0.4585542539174239 0.015625 -0.003053330287672296 -0.001998308113154712 8.673617379884035e-17 0.02014396001426277 0.01318358470453196 0 0.02037186123636205 0.01145288930777601 0 0.02017150582161551 0.01320922861285758 0 0 0 
5.05999999999998 679 0.02 0.02 0.0004830055888672677 0.02713673638790829 0.004113263612091704 9.436867930129496e-06 0.5069195770395516 0.5062420541519649 0.015625 0.4543489657492075 0.4588188372991778 0.015625 -0.003062526108116304 -0.002005217588052499 -8.673617379884035e-17 0.02020462827416469 0.01322916908769733 0 0.02037733507954625 0.01146534770377527 0 0.02021523564447037 0.01328349936735784 0 0 0 
5.07999999999998 681 0.02 0.02 0.0004831011100886783 0.0271367363893479 0.004113263610652101 9.538435423370864e-06 0.5068581863241414 0.5062018002751125 0.015625 0.4547539832104865 0.4590844071434474 0.015625 -0.003069535770511278 -0.00201269384261793 8.673617379884035e-17 0.02025087306394835 0.01327849221348099 0 0.0203831316691631 0.01147906117765003 0 0.0202633827685152 0.01336475426306192 0 0 0 
5.099999999999979 683 0.02 0.02 0.0004935876612462732 0.02713673639062924 0.004113263609370747 9.647374887304159e-06 0.5067965397461888 0.5061613954250095 0.015625 0.4551606886948432 0.4593509730166598 0.015625 -0.003082328897630049 -0.00202024250515187 0 0.02033527421783365 0.01332829366061661 0 0.02038898317170231 0.01149333872352287 0 0.02031448363147184 0.01344882136910413 0 0 0 
5.119999999999979 685 0.02 0.02 0.0005132761555700641 0.027136736390655 0.004113263609344987 9.7515688438998e-06 0.5067348060738318 0.5061205431008881 0.015625 0.4555679687894216 0.4596204910574913 0.015625 -0.003086683617847807 -0.002042616206071601 -8.673617379884035e-17 0.02036400472892053 0.01347590204157645 0 0.0203905013257303 0.01150364320769789 0 0.02033725557717811 0.01350779019067866 0 0 0 
5.139999999999978 687 0.02 0.02 0.0005215253488690058 0.02713673639132569 0.004113263608674312 9.856442917661405e-06 0.5066729205531859 0.5060790639871783 0.015625 0.4559762506759381 0.4598941442561169 0.015625 -0.003094276032294951 -0.002073955685488738 0 0.02041409432582686 0.01368265993128004 0 0.02038985699950185 0.01151444035333107 0 0.02034222271185829 0.01355456830555942 0 0 0 
5.159999999999978 689 0.02 0.02 0.0005215047304858917 0.02713673639203333 0.004113263607966666 9.963772632598455e-06 0.5066110306919944 0.5060373795288984 0.015625 0.4563845611983574 0.4601691521892616 0.015625 -0.003094493059574432 -0.002084222913995015 8.673617379884035e-17 0.02041552612096487 0.0137503966572361 0 0.02038576143685978 0.01152715624097978 0 0.02033461036446929 0.01359308980259725 0 0 0 
5.179999999999978 691 0.02 0.02 0.0005178592804307202 0.02713673639270135 0.004113263607298655 1.007524240844335e-05 0.5065490061664095 0.5059954237512773 0.015625 0.4567937601527217 0.4604459501179885 0.015625 -0.003101226279245139 -0.002097788881055829 0 0.02045994771821269 0.01383989643634342 0 0.02038006922295524 0.0115407065111767 0 0.02032318104828056 0.01362895322300583 0 0 0 
5.199999999999977 693 0.02 0.02 0.0005103503673563899 0.02713673639334726 0.004113263606652748 1.019266490905747e-05 0.5064869543060608 0.5059532565208882 0.015625 0.4572031394451471 0.4607241430799555 0.015625 -0.00310259301743443 -0.002108361519453927 0 0.02046896462127024 0.01390964809835082 0 0.02037459074506991 0.01155517434374905 0 0.02031861619547872 0.0136669529745171 0 0 0 
5.219999999999977 695 0.02 0.02 0.0004764092165511822 0.02713673639380249 0.004113263606197517 1.031281603237324e-05 0.5064247102677618 0.5059108040318654 0.015625 0.4576137866097076 0.4610042180018609 0.015625 -0.003112201914950985 -0.002122624451139643 0 0.0205323582280259 0.01400374609527022 0 0.0203678377484482 0.0115682970260065 0 0.02031190047123687 0.01370149493925645 0 0 0 
5.239999999999976 697 0.02 0.02 0.0004542330423879936 0.02713673639423181 0.004113263605768199 1.043318996489341e-05 0.5063624747968781 0.505868223413894 0.015625 0.458024377252237 0.4612851382386514 0.015625 -0.003111773544184349 -0.002129030898567752 0 0.02052953212647313 0.01404601183952192 0 0.02035976519768916 0.01158006275935399 0 0.02029948250553014 0.01373271248259199 0 0 0 
5.259999999999976 699 0.02 0.02 0.0004349761322120465 0.02713673640539642 0.004113263594603576 1.05532382698504e-05 0.5063000864647924 0.5058254906858137 0.015625 0.4584359762523916 0.4615670618872043 0.015625 -0.00311941660428583 -0.002136636404015402 0 0.02057995000772916 0.01409618242764754 0 0.0203511234867608 0.01159145522168612 0 0.02028290516791072 0.01376215037103823 0 0 0 
5.279999999999975 701 0.02 0.02 0.0004127282828510273 0.02713673640566699 0.004113263594332997 1.067018498214641e-05 0.5062377504364785 0.5057827747171689 0.015625 0.4588472303131122 0.4618488750856218 0.015625 -0.003116801415697923 -0.002135798432240099 0 0.02056270303602836 0.01409065992087344 0 0.02034298757294742 0.0115997887994737 0 0.020257222860129 0.01377996352416811 0 0 0 
5.299999999999975 703 0.02 0.02 0.0003889239507131981 0.02713673640553351 0.004113263594466482 1.078321700270337e-05 0.5061752965133869 0.5057399867038608 0.015625 0.4592592621743893 0.4621311635939196 0.015625 -0.003122696154578275 -0.002139400665407409 0 0.02060159306385423 0.01411442541489061 0 0.02033436199002304 0.01160681409643024 0 0.02022675160903631 0.01379006820607477 0 0 0 
5.319999999999975 705 0.02 0.02 0.0003619468703061249 0.02713673640515464 0.004113263594845362 1.089171253939433e-05 0.5061129196469958 0.5056972281171093 0.015625 0.459670785666569 0.4624132579667943 0.015625 -0.003118843319555031 -0.002137929337575617 0 0.02057617460898831 0.0141047186437343 0 0.0203253227380271 0.0116132484406549 0 0.02019324438795848 0.01379561177116069 0 0 0 
5.339999999999974 707 0.02 0.02 0.0003317576628282009 0.0271367364048728 0.0041132635951272 1.099472944290167e-05 0.5060504574352682 0.5056544191813418 0.015625 0.4600828722126423 0.4626956845098603 0.015625 -0.003123110586378264 -0.00214044678837344 0 0.02060432730366379 0.01412132715330194 -8.673617379884035e-17 0.02031538472192643 0.01161926631943168 0 0.02015623866743609 0.01379704757506906 0 0 0 
5.359999999999974 709 0.02 0.02 0.0003499267433897251 0.02713673640464264 0.004113263595357373 1.109415086953624e-05 0.5059881522954155 0.5056116735503633 0.015625 0.4604939224962469 0.4629776934070073 0.015625 -0.003115256992636262 -0.002137281548925118 0 0.02055251418022763 0.0141004448573484 8.673617379884035e-17 0.02030570702645564 0.01162446532253607 0 0.02011976463778896 0.01379880197582292 0 0 0 
5.379999999999973 711 0.02 0.02 0.0003844042314934349 0.02713673640395331 0.004113263596046698 1.118822670958918e-05 0.5059258872906722 0.5055688748434094 0.015625 0.4609047079985178 0.4632600524708751 0.015625 -0.003113250237163356 -0.002139935347694744 0 0.02053927511354581 0.01411795319339326 0 0.02029676974574399 0.01162883075873152 0 0.02008724259411152 0.01379550161124662 0 0 0 
5.399999999999973 713 0.02 0.02 0.00040558211830268 0.02713673640255164 0.004113263597448365 1.127491819803477e-05 0.505863870550387 0.5055261521087884 0.015625 0.4613138556149782 0.4635419103240479 0.015625 -0.00310083701426378 -0.002136136731051286 0 0.02045738082302184 0.01409289265863756 0 0.02028776011525076 0.01163153830045752 0 0.02005081780615704 0.01378636508182479 0 0 0 
5.419999999999972 715 0.02 0.02 0.0004150661991949116 0.02713673640252262 0.004113263597477373 1.135185383468051e-05 0.505801957320843 0.5054834971135498 0.015625 0.4617223203173856 0.4638233212610903 0.015625 -0.003095661477198197 -0.002132749761929453 0 0.02042323512036759 0.0140705468521185 0 0.02027824186240526 0.01163092271513646 0 0.01999777067874387 0.01376693240563985 0 0 0 
5.439999999999972 717 0.02 0.02 0.0003771785187044513 0.02713673640133152 0.004113263598668472 1.141960310460664e-05 0.5057403560897609 0.5054412177621659 0.015625 0.4621287266617092 0.4641022539469792 0.015625 -0.003080061554106006 -0.002113967569195019 0 0.02032031721617977 0.01394663429444554 0 0.02026828209082595 0.01162683391778616 0 0.01993955472175034 0.01373456390091872 0 0 0 
5.459999999999972 719 0.02 0.02 0.0003742633201247613 0.02713673642281535 0.004113263577184648 1.148017822495416e-05 0.5056788837969914 0.505399178325718 0.015625 0.4625342821137098 0.4643796035981085 0.015625 -0.003073614638471334 -0.002101971822393578 0 0.02027777260003305 0.01386748255646497 0 0.02025680852733068 0.01162285074354601 0 0.01986968658896129 0.0136989873649445 0 0 0 
5.479999999999971 721 0.02 0.02 0.0003767028776615109 0.02713673642230327 0.004113263577696736 1.15313702432096e-05 0.5056178346137028 0.5053574768428102 0.015625 0.4629370463875034 0.4646547238644626 0.015625 -0.003052459164432086 -0.002085074145391497 0 0.02013821368967716 0.01375601331770615 0 0.02024184689618546 0.01162030166959541 0 0.01978179445660979 0.01366335865734664 0 0 0 
5.499999999999971 723 0.02 0.02 0.0003604844114814074 0.02713673642206448 0.004113263577935532 1.157481147623173e-05 0.5055570009377448 0.5053160243609038 0.015625 0.4633383888760086 0.4649282013754309 0.015625 -0.003041683797899708 -0.002072624095317277 0 0.02006712442526315 0.01367387554841726 0 0.02022542353108915 0.01161876436921933 0 0.01968645464245012 0.01363201143128912 0 0 0 
5.51999999999997 725 0.02 0.02 0.0003437617535062462 0.02713673645681474 0.004113263543185261 1.161009721640912e-05 0.5054968651391499 0.505275107950841 0.015625 0.4637351268515479 0.4651981418792414 0.015625 -0.003006789929743681 -0.002045820503143725 -8.673617379884035e-17 0.01983689877696482 0.01349702519052032 0 0.02020844103566185 0.01161753788059788 0 0.01959083563240029 0.01360279267405994 0 0 0 
5.53999999999997 727 0.02 0.02 0.0003469786949190962 0.02713673645679275 0.004113263543207246 1.163708101053008e-05 0.5054374426468088 0.5052343644192818 0.015625 0.4641271592361134 0.4654669421803917 0.015625 -0.002971124617057175 -0.002037176577956989 0 0.01960161922827386 0.01344001505751702 0 0.02019140893541233 0.01161704705127902 0 0.01949729850222392 0.01357483630864448 0 0 0 
5.559999999999969 729 0.02 0.02 0.0003355170736414234 0.02713673645530462 0.004113263544695381 1.165561852404679e-05 0.5053797058463545 0.5051937855441536 0.015625 0.4645080704960283 0.4657346561956058 0.015625 -0.002886840022714443 -0.002028943756410273 0 0.01904556299574534 0.01338570076070411 0 0.02017418473278312 0.01161727274130055 0 0.01940231593103007 0.01354661884118338 0 0 0 
5.579999999999969 731 0.02 0.02 0.0003133743055639532 0.02713673645424451 0.004113263545755497 1.166612712913654e-05 0.5053227275191137 0.505153298648144 0.015625 0.4648839778202407 0.46600176338591 0.015625 -0.002848916362041543 -0.00202434480048308 8.673617379884035e-17 0.01879536621061939 0.01335535951521305 0 0.02015720141320211 0.01161841783386794 0 0.01931081573332949 0.01352152775413051 0 0 0 
5.599999999999969 733 0.02 0.02 0.0003106784361537845 0.02713673645392485 0.004113263546075149 1.166913758298402e-05 0.5052658750715235 0.5051129856188575 0.015625 0.4652590546619422 0.4662677235053322 0.015625 -0.002842622379506388 -0.002015651464321033 0 0.01875384208507302 0.01329800597110742 0 0.02014306840117374 0.01161973496234494 0 0.01923742156378222 0.01349989677158123 0 0 0 
5.619999999999968 735 0.02 0.02 0.0003136950446763416 0.02713673645272128 0.004113263547278713 1.166454043849313e-05 0.505208923014987 0.5050727738682014 0.015625 0.4656347886695145 0.4665330154600229 0.015625 -0.002847602826827611 -0.002010587532808028 0 0.0187867003786174 0.01326459773453581 0 0.02012774688450565 0.01162279828106288 0 0.01917230256828647 0.01348500929631038 0 0 0 
5.639999999999968 737 0.02 0.02 0.0003231421008998264 0.02713673645101253 0.004113263548987466 1.165217465967366e-05 0.505152080861266 0.5050327540870641 0.015625 0.4660097976117055 0.466797040924589 0.015625 -0.002842107686051865 -0.002000989056866187 0 0.01875044710955009 0.01320127322830544 0 0.02011152233252735 0.01162525532563945 0 0.01910564754787001 0.01347291815575747 0 0 0 
5.659999999999967 739 0.02 0.02 0.0003294224517164603 0.02713673644913783 0.004113263550862163 1.16309408691099e-05 0.5050951737856229 0.5049929099838723 0.015625 0.4663852348692759 0.4670599073773902 0.015625 -0.002845353782154891 -0.001992205159589977 0 0.0187718628785194 0.01314332264006068 0 0.0200948994855537 0.01162529813178719 0 0.01903517337190848 0.01344601707467156 0 0 0 
5.679999999999967 741 0.02 0.02 0.0003524020401554261 0.02713673647472772 0.004113263525272272 1.160254056518572e-05 0.5050383406601056 0.5049533338311251 0.015625 0.466760183994256 0.4673210058094453 0.015625 -0.002841656275864857 -0.00197880763735947 0 0.01874745624900476 0.01305492160275368 0 0.02007956398731905 0.01162493353781301 0 0.01897678527453697 0.01341888764245936 0 0 0 
5.699999999999966 743 0.02 0.02 0.0003701386080433138 0.02713673647493814 0.004113263525061843 1.156836707900156e-05 0.5049813778055449 0.504913911064285 0.015625 0.4671359892291042 0.467581092531442 0.015625 -0.002848142728034686 -0.00197113834200513 0 0.01879026174241016 0.01300433609983664 0 0.02006574337734637 0.01162466834508521 0 0.01892960962168706 0.0133980517381392 0 0 0 
5.719999999999966 745 0.02 0.02 0.00039682141581376 0.02713673647530138 0.004113263524698634 1.152887913355558e-05 0.5049244184080317 0.5048746798414965 0.015625 0.4675117716551672 0.4678399155644056 0.015625 -0.00284796987565783 -0.001961561139424139 0 0.01878912130314769 0.01294115164817977 0 0.02005380364937273 0.01162496891190856 0 0.01889663119301694 0.01338365616953993 0 0 0 
5.739999999999966 747 0.02 0.02 0.0004076387494325699 0.02713673647586582 0.00411326352413418 1.148752094864425e-05 0.5048672521417051 0.5048355375365454 0.015625 0.4678889188703624 0.4680981519714282 0.015625 -0.002858313316328465 -0.001957115247552821 0 0.01885736075976086 0.01291182035113025 0 0.02004545073419645 0.0116272124619352 0 0.01888005140026329 0.01338594879686715 0 0 0 
5.759999999999965 749 0.02 0.02 0.0004021206328093993 0.02713673645533941 0.004113263544660599 1.14404660043605e-05 0.5048100099271734 0.5047965242807 0.015625 0.4682665673317459 0.4683555371802147 0.015625 -0.002862110726586931 -0.001950662792271629 0 0.01888242306917753 0.01286926043932435 0 0.0200415632260217 0.01162874124819378 0 0.01887754888489501 0.0133912009598963 0 0 0 
5.779999999999965 751 0.02 0.02 0.0003921492696536911 0.0271367364552539 0.004113263544746107 1.138780022447236e-05 0.5047525132162834 0.5047575552124788 0.015625 0.4686458946169089 0.4686126306841512 0.015625 -0.002874835544497412 -0.001948453411060314 -8.673617379884035e-17 0.01896636425814946 0.01285467519682448 0 0.02003837712439505 0.01163149536301861 0 0.01888143212940203 0.0134048594882624 0 0 0 
5.799999999999964 753 0.02 0.02 0.0003750407329950375 0.02713673645718031 0.004113263542819687 1.13304203198849e-05 0.5046949807230192 0.5047186403306999 0.015625 0.4690254579542998 0.4688693666823391 0.015625 -0.002876624663211702 -0.001945744088943657 0 0.01897816686954323 0.01283679990939368 0 0.02003422961417832 0.01163615452043784 0 0.01888094894025255 0.01342614049404484 0 0 0 
5.819999999999964 755 0.02 0.02 0.0003529490397656704 0.02713673645757389 0.004113263542426111 1.12673099677195e-05 0.5046372911013189 0.5046796996500652 0.015625 0.4694060579402316 0.4691262728987415 0.015625 -0.002884481085013713 -0.001947034031735129 8.673617379884035e-17 0.01902999929659088 0.01284531082012264 0 0.02002882009859613 0.01164313040235674 0 0.01887450220146493 0.01345767231563855 0 0 0 
5.839999999999963 757 0.02 0.02 0.0003476202957036625 0.0271367364692456 0.004113263530754393 1.119982251862755e-05 0.5045796356566834 0.5046405985027671 0.015625 0.4697864323519815 0.4693842376770668 0.015625 -0.00288277223177702 -0.001955057364905199 -8.673617379884035e-17 0.01901872058749365 0.01289823891626463 0 0.02002354792149824 0.0116532615711968 0 0.0188673077257985 0.01350485320455544 0 0 0 
5.859999999999963 759 0.02 0.02 0.0003598877865463958 0.02713673646923052 0.004113263530769473 1.112666671580888e-05 0.5045218416151747 0.5046006643338278 0.015625 0.4701677212391885 0.4696476983114381 0.015625 -0.002889702075437039 -0.001996708446966311 8.673617379884035e-17 0.01906444436035326 0.01317303171856354 0 0.02001950108460577 0.01166444634457288 0 0.01886836889271113 0.01356334800573031 0 0 0 
5.879999999999963 761 0.02 0.02 0.0003566248261282269 0.02713673646994725 0.004113263530052746 1.104878556162505e-05 0.5044641078549257 0.5045599735669856 0.015625 0.4705486124223635 0.4699161504987208 0.015625 -0.002886688012448957 -0.002034538342110537 0 0.0190445591587457 0.01342260936413597 0 0.02001633202226931 0.01167672575035944 0 0.01887566596850879 0.01362712630745201 0 0 0 
5.899999999999962 763 0.02 0.02 0.0003550953313255223 0.0271367364706935 0.004113263529306511 1.096689224462279e-05 0.5044062951003392 0.5045187153371068 0.015625 0.4709300247606114 0.4701883464515516 0.015625 -0.002890637729324741 -0.002062911493938557 0 0.01907061691239775 0.01360979764153669 0 0.02001444606321708 0.01169013524536199 0 0.01889471751024771 0.01369568118060229 0 0 0 
5.919999999999962 765 0.02 0.02 0.0003551244890110764 0.02713673647209618 0.00411326352790383 1.088200225994275e-05 0.5043485208576143 0.5044770436841823 0.015625 0.4713111830166062 0.4704632699053831 0.015625 -0.002888712136245308 -0.002083582646222881 -8.673617379884035e-17 0.01905791279973867 0.01374617269157552 0 0.02001238128530029 0.01170453622679855 0 0.01891353699089917 0.01376604217186459 0 0 0 
5.939999999999961 767 0.02 0.02 0.0003516914022742787 0.02713673647131667 0.00411326352868333 1.079485690816316e-05 0.5042906630901477 0.5044349549979024 0.015625 0.4716928923341262 0.470740944702186 0.015625 -0.002892888373329239 -0.002104434313998649 8.673617379884035e-17 0.01908546587600091 0.01388373984014535 0 0.02001042038825834 0.01171959696936761 0 0.01893161412463078 0.0138441860978116 0 0 0 
5.959999999999961 769 0.02 0.02 0.00034219492081929 0.02713673647091695 0.004113263529083048 1.070746069252589e-05 0.5042328236576805 0.5043925519680119 0.015625 0.4720744806856703 0.4710206933380417 0.015625 -0.002891971623358858 -0.002120151494522382 0 0.019079417577203 0.01398743179278628 0 0.02001031138709209 0.01173568524233067 0 0.01896464493410196 0.01392837582748833 0 0 0 
5.97999999999996 771 0.02 0.02 0.0003552737026938769 0.02713673647233871 0.004113263527661305 1.06187620554696e-05 0.5041748426444663 0.5043497522408225 0.015625 0.472457003084171 0.4713030591195101 0.015625 -0.002899050660709612 -0.002139986359472879 0 0.01912611992503921 0.01411828907341983 0 0.02001171031687828 0.01175114219813616 0 0.0190035005078461 0.01400951166215732 0 0 0 
5.99999999999996 773 0.02 0.02 0.0003736312466650897 0.02713673647168004 0.004113263528319963 1.052720206397403e-05 0.504116857353514 0.504306670889037 0.015625 0.4728395537206346 0.4715872829004489 0.015625 -0.002899264547617797 -0.002154067589271724 0 0.0191275318231765 0.0142111890469393 0 0.02001410282660981 0.01176546049627778 0 0.01904344446090251 0.01408091936222759 0 0 0 
6.01999999999996 775 0.02 0.02 0.0003865480043315856 0.02713673647075234 0.004113263529247666 1.04336036600385e-05 0.504058723464484 0.5042632224180104 0.015625 0.4732230847160152 0.4718739287062138 0.015625 -0.002906694451498826 -0.00217242355133318 -8.673617379884035e-17 0.0191765497690316 0.01433229028824368 0 0.0200169244127229 0.01177970835946038 0 0.0190840624911163 0.01414900651725288 0 0 0 
6.039999999999959 777 0.02 0.02 0.0003875398246696957 0.02713673646987688 0.004113263530123113 1.033991460749668e-05 0.5040005582296599 0.50421944810978 0.015625 0.4736068225107321 0.4721627241812077 0.015625 -0.0029082617412024 -0.002188715411516329 8.673617379884035e-17 0.01918688973584215 0.01443977374969707 0 0.02002071206600634 0.01179515111289793 0 0.01912726283441278 0.01422284465850483 0 0 0 
6.059999999999959 779 0.02 0.02 0.0003824140644274793 0.02713673647793757 0.00411326352206243 1.024750501565832e-05 0.5039423044044932 0.5041752500545201 0.015625 0.4739911447037805 0.4724543152046337 0.015625 -0.002912691258338818 -0.002209902762995153 0 0.01921610965242015 0.01457955117129817 0 0.02002402213323062 0.01181267610875263 0 0.01916838018139648 0.01430613816501869 0 0 0 
6.079999999999958 781 0.02 0.02 0.0003744861061933045 0.02713673647697857 0.004113263523021436 1.015615327531211e-05 0.5038841814713155 0.5041306905492584 0.015625 0.4743746034199066 0.472748290918925 0.015625 -0.002906146658882003 -0.002227975263086046 -8.673617379884035e-17 0.01917293580630808 0.01469878571456751 0 0.02002738215649213 0.01183099619796889 0 0.01920734622956219 0.014394826917643 0 0 0 
6.099999999999958 783 0.02 0.02 0.0003620900628785375 0.0271367364760382 0.004113263523961797 1.006591655912591e-05 0.5038260494595924 0.5040857081566279 0.015625 0.474758122030254 0.4730450565789129 0.015625 -0.00290660058615555 -0.00224911963152552 0 0.01917593051737054 0.01483828299939371 0 0.02003007456209012 0.01185013683218902 0 0.01923969874560059 0.01448780968591182 0 0 0 
6.119999999999957 785 0.02 0.02 0.0003499397896005464 0.027136736493659 0.004113263506341009 9.978864007582673e-06 0.5037680446318679 0.5040403933792199 0.015625 0.4751408014308559 0.473344014966805 0.015625 -0.002900241386227798 -0.002265738870399492 8.673617379884035e-17 0.01913397003009409 0.01494791939460616 0 0.02003200653337278 0.01187086419423147 0 0.01926222016544873 0.01458679630983155 0 0 0 
6.139999999999957 787 0.02 0.02 0.00036250025550439 0.02713673649279015 0.00411326350720984 9.896487274552235e-06 0.5037100345071731 0.5039947013666062 0.015625 0.4755235159080269 0.473645462255709 0.015625 -0.002900506234737588 -0.002284600630686473 0 0.01913572385854878 0.01507236444519833 0 0.02003447717730759 0.01189421433646486 0 0.01928180014559426 0.0146948103185727 0 0 0 
6.159999999999957 789 0.02 0.02 0.0003751048997244639 0.02713673649199118 0.004113263508008815 9.817764403403149e-06 0.5036520839767085 0.5039487576150968 0.015625 0.4759058372191343 0.4739485703595265 0.015625 -0.002897526523232274 -0.002297187575467374 -8.673617379884035e-17 0.01911606555537182 0.01515540519087533 0 0.02003671686750566 0.01191865170419331 0 0.01930073502932853 0.01480374580662426 0 0 0 
6.179999999999956 791 0.02 0.02 0.0003846517678379878 0.02713673649190657 0.004113263508093433 9.740751281676742e-06 0.5035943623536041 0.5039025137691902 0.015625 0.4762866483379283 0.4742536582929409 0.015625 -0.002886081155217823 -0.00231219229533397 8.673617379884035e-17 0.01904055593970055 0.01525439667072193 0 0.02003888432305909 0.01194124787862869 0 0.01931945622488274 0.01490490086818353 0 0 0 
6.199999999999956 793 0.02 0.02 0.0003920368642823631 0.02713673649096315 0.004113263509036858 9.664694409814004e-06 0.5035366924627664 0.5038560712804104 0.015625 0.4766671181652199 0.4745600567537253 0.015625 -0.002883494541883191 -0.00232212443898594 0 0.01902349136458092 0.01531992303921703 0 0.02004122826700574 0.01196136111251385 0 0.01933322324005822 0.01499282763621353 0 0 0 
6.219999999999955 795 0.02 0.02 0.0003975921855373456 0.02713673649021335 0.004113263509786653 9.590241354440434e-06 0.5034786785460837 0.5038093970396793 0.015625 0.477049857658127 0.474867984167214 0.015625 -0.002900695834134881 -0.002333712036556301 0 0.01913697464535347 0.01539637067443922 0 0.02004349984893728 0.01197891351317461 0 0.0193513421977587 0.01506728831574201 0 0 0 
6.239999999999955 797 0.02 0.02 0.0004007598306667079 0.02713673648921006 0.004113263510789928 9.515824539615448e-06 0.503420566153908 0.503762599380469 0.015625 0.477433246832105 0.4751767258201653 0.015625 -0.002905619608789545 -0.002339882960517015 -8.673617379884035e-17 0.01916945869889775 0.01543708264756249 0 0.02004204335322985 0.01199656267541731 0 0.01935985438938939 0.0151274815046047 0 0 0 
6.259999999999954 799 0.02 0.02 0.0004144422808353764 0.02713673648881364 0.004113263511186376 9.444277282693949e-06 0.5033622741206023 0.5037156233640246 0.015625 0.4778178211617585 0.4754866441580979 0.015625 -0.002914601665282568 -0.002348800822216113 8.673617379884035e-17 0.01922871648267765 0.01549591689663232 0 0.02003839705734241 0.01201388197996585 0 0.01936256878852624 0.01518090799580028 0 0 0 
6.279999999999954 801 0.02 0.02 0.0004301045602937673 0.02713673648864039 0.004113263511359607 9.376163887973247e-06 0.5033038949919629 0.5036685747317299 0.015625 0.4782029700904344 0.4757970415683543 0.015625 -0.002918956431968711 -0.002352431614738304 0 0.01925744643379301 0.01551987051281734 0 0.02003408581797608 0.01202905223786128 0 0.01936574171790219 0.01522120906202358 0 0 0 
6.299999999999954 803 0.02 0.02 0.0004641095521423458 0.02713673648851811 0.004113263511481888 9.312434188802304e-06 0.5032453774914413 0.5036214103132248 0.015625 0.4785890319097788 0.4761082028631386 0.015625 -0.002925875026082991 -0.002358220925252619 0 0.01930309096722094 0.01555806473921562 0 0.02002925074647995 0.01204254079658213 0 0.01936732243956456 0.01525219141427476 0 0 0 
6.319999999999953 805 0.02 0.02 0.0004785352903365262 0.02713673648831329 0.004113263511686701 9.25206608756366e-06 0.5031868209705418 0.5035742260904434 0.015625 0.4789753511615987 0.4764194948146562 0.015625 -0.00292782604497388 -0.002359211139069117 0 0.01931596259099333 0.01556459757588169 0 0.02002472084689199 0.01205177142835439 0 0.01935999829774827 0.01526676435532054 0 0 0 
6.339999999999953 807 0.02 0.02 0.0004868134192334472 0.02713673648821345 0.004113263511786552 9.195675964471205e-06 0.503128188785178 0.5035270095824514 0.015625 0.4793621695995143 0.476730999763052 0.015625 -0.002931609268191915 -0.00236082539959992 0 0.01934092189578296 0.01557524741978844 0 0.02001956873364446 0.01205826561373439 0 0.01934744387591278 0.01527058917694657 0 0 0 
6.359999999999952 809 0.02 0.02 0.0004896900811670946 0.0271367364887684 0.004113263511231604 9.144682402005953e-06 0.5030696341060978 0.5034798056567219 0.015625 0.4797484766957768 0.4770424216973349 0.015625 -0.002927733954005696 -0.002360196286477212 0 0.01931535481312363 0.01557109671414258 0 0.02001442550063975 0.0120633170832183 0 0.01933575823490875 0.01527112124849463 0 0 0 
