cl,vf,r,x,y,z,vx,vy,vz,p,xx,xy,xz,yy,yz,zz
14,1.3222999895720041965e-06,0.0068089549651343490508,1.6436495971372113711,0.54494902011842694112,1.0373367501965888859,0.23111072043402386411,0.15125388231951589213,0.011270815776763823401,0.0078134740193463135538,2.701596162198943496,0.89570544409234220673,1.7050183316550453494,0.29698175025450307407,0.56529529646997001002,1.0760783678888294901
15,1.7918216405609817486e-06,0.0075347478406918699106,1.8713988680175772661,0.51159511124703105356,1.194408562494437831,0.56675829870711047498,-0.044029895953713787948,-0.24090496217058937622,0.0030869346416401671589,3.502149512652887875,0.95739639929718323152,2.2352181625636187157,0.26173994201058509157,0.61105258149435726089,1.4266287006763669343
16,2.6307856446732487747e-06,0.008563782289585710264,1.4994242105741795168,0.56129682593774277155,1.7218130809229286182,0.15097728653208175587,0.059098125487095545805,-0.049875472905847345606,-0.0066378325150206031816,2.2482901854486709858,0.84162227554101964877,2.5817277205222528558,0.31507094867436941099,0.96644796606955307716,2.9646573780430167666
17,3.1285032984390481875e-06,0.0090729670980163323879,1.6432928222645533101,0.60252148740004607408,1.204135759681996598,0.34716994075483204041,0.00222079752602549578,-0.0029525259585899345412,-0.0030603301361865373025,2.7004318489113989799,0.99012009263897104994,1.978748626515243636,0.36305148816212223783,0.72551744162131426297,1.4499598485122737745
18,2.2954371875105639115e-06,0.0081832458948333935966,1.3320393598296562665,0.17701212715497871564,1.3280647656506241461,-0.11231884124528218605,0.03271810240642405998,0.039862877787861183965,-0.0060624615946529595775,1.7743470587334542188,0.23578695939858379527,1.769032754005318786,0.031345778531459887739,0.2350820601268678034,1.7637744870627600768
19,5.2528795253913657315e-07,0.005005371045505931267,1.8830634402705739294,0.56345461349725223243,0.68954255427830835057,0.67548821311672613277,-0.031790597937311086685,-0.025632911144485796134,0.049681293853042735043,3.5459362031165095885,1.0610207605799049091,1.2984522110558052166,0.31748814434729855094,0.38852573769978382412,0.47547702456237439517
20,5.283484316277562287e-06,0.010804647544000277673,1.7599525878974116022,0.56726119222058724034,0.83606741090822012108,0.48510045977520277471,-0.12549829418544886095,0.053966780332473415771,-0.013039672062584139675,3.0974585733323234393,0.9983522448190516041,1.4714373588968245876,0.32180930951436242937,0.47426818140606769036,0.69903636687982517728
21,3.3324344143945820005e-06,0.0092659723625680943948,1.5501202221428647121,0.19308250260244466667,1.6008889032744759717,0.49882621550026312596,0.14753278492912313968,-0.012604201598949048985,0.083970759879212097943,2.4028906432391443637,0.29930533771049377956,2.4815749867759540059,0.037302479432257944214,0.30910476164763039941,2.562866835190425796
22,1.6566528157794236199e-06,0.0073403082461282994145,1.4035054306598435669,0.18649977894215744034,1.6147343202545760832,0.60445229707278824716,-0.72005799204980391881,-0.23361349003326845053,0.020568070888456323198,1.9698416641492921819,0.26175179355369920797,2.2662897891514877102,0.034794978683810762199,0.3011480373148954226,2.6073796548822416597
23,3.3243913356459679756e-06,0.0092585116521259284289,1.5059111304074224158,0.48749551750156566721,-0.05339092500639847777,0.20252421756343519377,0.10428427585603602945,0.00028482681307762873057,-0.005125828257426163527,2.2677896053866670734,0.7341227833363959121,-0.080403484253163542972,0.2376703355334993939,-0.026026144547182616246,0.0028696046645955326782
24,3.1794939940731881271e-06,0.009121994370458979054,1.528167505831522055,0.58839014125210775674,1.7164294698862032629,0.16453421135482340643,0.12406914883322014975,-0.028294225106869169001,-0.011098862527116774845,2.335315026534682481,0.8991591329695782786,2.6229931746956429706,0.34622144943376026438,1.0099343582897672977,2.9461508515578915812
25,2.3500204007539023538e-06,0.0082476016032537267236,1.17242707973453264,0.28494228060808973746,0.073297400474561208439,0.018952888542414357553,0.025849289985482616638,-0.019343096208978699524,0.045689449217366943923,1.3746008787031744891,0.33407595789059413294,0.08593509453131999154,0.081209516497533634771,0.020883665282999147594,0.0053887801589452494558
26,2.2998238940321703643e-06,0.0081884554550882438645,1.5491391878878291166,0.52507119517692080191,1.5148880596018843292,0.20290151690001398399,0.088566027784287654212,-0.031144179128446126265,-0.027503656960983422636,2.3998476090226503743,0.81340927602515455952,2.3467717358702020469,0.27571671719257934141,0.79542471519219692944,2.2949011004929800173
27,4.2363853579480915327e-06,0.010037732466491137984,1.6779094800711442659,0.56640436288398010589,1.3792302051375990857,0.3416787778006368792,0.2550450552315087771,-0.11590265139239139258,-0.0050383391182074526923,2.8154073196159083992,0.95037544828936082464,2.3142226342655951576,0.32083341816404870039,0.78120122948166581534,1.9022973683543122903
28,2.9047261551673063908e-06,0.0088512687760764780648,1.3253225969971416109,0.27994295235682004064,0.13524650094871512596,0.93883021060606119956,-0.40110879567499524434,-0.037885984019598410721,0.040776710675694799457,1.7565007998902135711,0.37101620944659791101,0.17924511634067005761,0.078385289421089812678,0.037863384510857613086,0.018308910528151395303
29,5.5038921684752213856e-06,0.01095284905267892607,1.6469150895739517182,0.5917625432585696954,1.6563673797555460432,0.34295932086840319464,0.03360006087320718815,-0.024615130962029573014,-0.0094030486309437423531,2.7123559763732099093,0.97458478537478421266,2.7278993117019534331,0.35021007184164004711,0.98017858764220644474,2.7435786609762109478
30,1.9626845571419687137e-06,0.0077670118070838614285,1.6217465438824285595,0.57583930517558890028,0.17172462565235832588,0.18112707668186206478,0.045976751865579583434,-0.081480039209015198143,0.011393043384049516414,2.6300762475186392209,0.93386522697475571331,0.27849383331935356756,0.3316051990777182934,0.09888491992715033041,0.029503828308122353324
31,3.7058130538509606114e-06,0.0095998614655293627862,1.4834201111651448279,0.50956829750253973543,1.2555800267674142034,0.10869616078700490569,0.087774518890572264529,-0.076660021214270318568,-0.0035377189689086091864,2.200555844683540041,0.7559048671504876582,1.8625518415575283981,0.25968189491227550159,0.63980446707658067407,1.5765014463563633562
32,4.5482834581606068286e-06,0.010278260909689909339,1.6543176874154970069,0.56886046043952898099,1.0171670997124551139,0.30627084026786671744,0.047155186630134592052,0.040751854521748905047,-0.0066511567254195517671,2.7367895411220546364,0.9410748852528031394,1.6827189414239613896,0.32362600115859380123,0.57862498530856132373,1.0346534764562014264
33,1.6017417650399590356e-06,0.0072582952483934443794,1.2244680508490717319,0.26597904722140525147,1.6476215163633816108,0.1929277631015693939,-0.027610998019042681806,0.15968697666225470377,0.074782978878828620939,1.4993354882048790522,0.32568279595721350006,2.0174600298606772952,0.07075707817220272533,0.43823321252804064985,2.7146698158557236447
34,2.4394771818794868248e-06,0.0083509532088997303484,1.5057000348643518883,0.54515873061962749624,1.5976500703633467193,0.19481094261025916348,-0.0096346025929731141102,-0.024993718980317911754,0.0015811035578172430698,2.2671486848118602708,0.82084526363919663172,2.4055820156966785106,0.29721419322762149262,0.87097152145687617431,2.5525028299430307932
35,1.3584143674940295426e-06,0.0068703872848940262738,1.2799789178351363983,0.27571364594410041615,1.6626316773742289001,0.37017924896052673001,-0.41594986579925158354,0.28964791795685002063,-0.020673356842889043655,1.6383587318562617963,0.35290805257587559707,2.1281326946600480632,0.076028353262521219946,0.45841041879429367256,2.7643560786343241986
36,3.355716013050568156e-06,0.0092875007891571777219,1.525377404405986681,0.50032000442835566911,1.3889170652027920116,0.096812129361478288514,-0.014556606488969383792,-0.016520864858750667487,-0.0083563228623607464091,2.3267953688782454513,0.76317652719492623525,2.1186223474966654479,0.25034090270954656443,0.69490083942019187369,1.9291101640699344077
37,8.4211141337033694454e-06,0.012620996551394123714,1.5555539135130906914,0.30883289697002169749,1.5734528157737770471,0.26202518957735493332,-0.038272558886511251486,0.13403224019474224704,-0.0043173061952600554417,2.419779549174442046,0.48039992056709912571,2.4475870507953056965,0.095433245434879618307,0.48595166597414002352,2.475784128535743811
38,8.7821496358341240665e-06,0.01279884386586073626,1.5045469516533453991,0.4496064649962734916,1.4914675210365513358,0.22427944268717825427,0.097853471901836436286,0.043124143287095004218,-0.023444539366751251247,2.2636990814127746496,0.67645864497580077135,2.2439895819129600518,0.20217742612509664868,0.67057167489237701208,2.2245146478426613967
39,1.1196689213321433365e-05,0.013878216923608247685,1.1699710694355176521,0.29469599680868413527,1.7588707716525990854,0.067393682447805941527,0.002447759614758957588,-0.072711277070167723569,0.018165737300777379942,1.3688760830333372986,0.34479075210655074635,2.0578228696433664702,0.08688906328956713665,0.51832527481356649446,3.0936650230227460412
40,3.9383529366922357846e-06,0.0097965992166155670823,0.98240787437132726101,0.38902983933341583889,1.2752543118167409819,-0.0096329365799627964667,0.023007126753163263666,-0.060736260206176284626,0.014059451309504726255,0.96514599045624160922,0.38218577250739449447,1.2528194509321812777,0.15136484872170427596,0.49611196418426750654,1.6262966292755143272
41,8.7115065336985063835e-07,0.005924725300679910267,1.3942573505152968671,0.13073113999287841458,1.8900150813132794436,-0.031189020022301405105,-0.35620445924115251568,-0.13848037732611137574,0.12009126334670799929,1.9439645266301763815,0.18227343694967831911,2.6351674327668108688,0.017098267983459730646,0.24708374702932439648,3.5721657356832232644
42,2.5505849831483183853e-05,0.018260684922265554841,1.7763646357868658754,0.58800504591070323901,0.24353636150512994463,0.51756055795315192292,-0.094818201179823827229,0.0083695798448912197415,-0.028799814137937661263,3.1555355886444789171,1.0445141761290737126,0.43260061741650018829,0.34583598756581285238,0.1432002597172203906,0.059370865385316433371
43,1.65466597640611029e-05,0.015807890146230622885,1.0577728601634805994,0.42338677455058332244,1.2856634951427725611,0.47435062918673909227,-0.53401992212067328492,-0.029993586468000252299,-0.044554401378919410159,1.1193135743828670492,0.44761174184847668522,1.3599089152502799038,0.17941445038178213678,0.54435542895942967689,1.6529611603934284414
44,4.2088411090475187466e-06,0.010015930610720846436,1.7553845983038556255,0.56071892443593318589,1.0164361510815189682,0.4574332828522479355,-0.0073349204071091154977,0.031313754729167982138,-0.011242902311546372832,3.0813977619968349053,0.98427481799941018981,1.7842382218030816698,0.31442650245358882977,0.56993477744145903952,1.0331665643388276976
45,1.1258436172444816804e-06,0.0064535174232518621382,1.9006201036034207075,0.49868110425846368106,0.21631667443608726398,0.72899806186862803337,-0.13277927912961628998,-0.089881680464477836656,-0.0065277258819541753368,3.612366731859586011,0.94780296583823042678,0.41113596929318607653,0.24869339679599333781,0.10787293434862850472,0.04680455762299533945
46,1.8473841748372560117e-05,0.016399207834315598226,1.196709850599942504,0.2855367227264588581,0.20816478441138638877,0.13059089086696437643,-0.13381288525534879019,0.12886917914866111157,0.02232997681013625807,1.4321909650997850516,0.3416949260366481389,0.24911443081288525692,0.081578761743215322255,0.059439308491616833774,0.043385436946662706004
47,4.5769544335493742994e-06,0.010299812682704679451,1.5626767980845024386,0.48580705639779686589,0.95044263401395656654,0.24824576736114031816,-0.015780085201615858675,-0.014374618397990941016,0.0055413258750291131266,2.4419838003387117631,0.75915936017596308272,1.4852334297842435529,0.2360300557805993793,0.46172946926678043456,0.90336561919848346047
48,3.5571780234916492781e-06,0.009469760536954705335,1.2625925382982126077,0.26416458693432631755,0.63547609088113465869,0.15910865492492323736,-0.24438870700769965705,0.15694692709221488847,0.00770692522067806772,1.5941588776645678749,0.33353557382028048428,0.80234812627997442736,0.069800112422630289366,0.16787663714193712394,0.40385864383805258893
49,1.0121194507791979462e-06,0.0062284653673846581551,1.564133240450520379,0.32934191183960470628,1.0279245995561079319,0.084635267036467953794,0.18112594956700747706,0.063562155828347774444,0.054969311696102113318,2.4465235539425771449,0.515134720127253809,1.6078106651269628014,0.1084763386554178366,0.33853830163932896458,1.056639424586144127
50,3.1152921731902346397e-06,0.0090601778915964971406,1.7028028117303712907,0.58529516013541837971,0.85005107279403091525,0.40810986835040280463,0.10115369950601622862,0.048902439076899124892,0.00022872859867458181509,2.8995563914792890081,0.99664130418225738151,1.4474691700206019362,0.3425887098445845047,0.49753193191642913762,0.72260622876789171176
51,5.7322776588711032975e-06,0.01110229773301630099,1.5305701103042927969,0.60862174825596460082,0.38768226504045194547,0.23971613317301093682,-0.057640271235525522564,-0.020401469681783662713,-0.0085384969881889764137,2.3426731457723724006,0.93153930321787425939,0.59337617517967833347,0.37044490292994414204,0.23594970242345525424,0.15032610959189271482
52,1.0698475236506709184e-05,0.013669241784977977094,1.8085601131555166798,0.57612737479007347652,0.68013572032803049083,0.52706329012544594903,0.030593324772621451058,-0.032148338107998906954,0.0073436919334949187985,3.2709366188102189099,1.0419610611550269574,1.2300651757730916014,0.33195615382623183676,0.39184468798737948081,0.46262435459078365962
53,1.2400461051239204183e-05,0.01435874251775232785,1.5084651827162582904,0.61475515463684937689,1.6408787083452174294,0.22526780420051331633,-0.1031808581099317168,-0.07142336278146596551,-0.01964842695386889021,2.2755122222822175004,0.92733185582715271789,2.4752055979704250532,0.37797320559487240788,1.0087446281166112527,2.6925217326946313534
54,3.7068682899242710096e-06,0.0096007725709196939379,1.2239261460506671852,0.26628240317377760427,1.647147474650429988,0.17345671228787121199,-0.019246639021715854223,0.14550750232299450304,0.044146311843656048379,1.4980182666298869076,0.32590996489154366866,2.0159883011740182823,0.070925262470877520338,0.43860780199135018798,2.7131157445858566923
55,1.8546239489895049953e-06,0.0076217684621914293455,1.6008987566060499663,0.620719372963462801,1.7048660074790467078,0.40735867210359888446,0.026557640259790002424,0.13677322245367715126,0.0023979418624610021431,2.5628905044743199859,0.99370886249646306343,2.7293179115221617437,0.38530689324590272626,1.0582434480732227922,2.9065821900791828369
56,5.0508524419340316563e-06,0.010643685264268737053,1.6966902844365914227,0.61401643048507026368,1.4917768765858407942,0.40375775449870926481,0.190340681434488318,0.044728056856546682951,-0.017163093198989575611,2.8787812015774760788,1.0417956676983552988,2.5310842097571604192,0.37704065696590050027,0.91597679074549220868,2.2254258409423930409
57,2.7516579457856709897e-06,0.008692978637791469454,1.2739493175142297954,0.30210672895953399886,1.5481888255939437737,0.95591969497348439067,-0.79930770432154496508,-0.029525218412016596831,-0.088921918512153100278,1.622963309437055246,0.38486984892173459194,1.9723131348031779364,0.091287019139985201011,0.46772049071990090541,2.396906752568360055
58,9.1979347015198207802e-06,0.012997721811777789361,1.1489357920905374222,0.34470235750860989121,1.7258963388169274999,0.21429246042355443169,-0.012156026762857595133,0.14069228305802711221,-0.0012765011492445598341,1.3201124039465488291,0.39603943618905468327,1.9829650294311749192,0.11884443972322066008,0.59492639592457674524,2.9787625022808490449
59,6.7122012293905973745e-06,0.011701964768604602302,1.5657592744406234608,0.49864453324372814969,1.3983237748757846308,0.17912711163591948926,0.12765028538277689574,-0.037106107025233814323,-0.0028393669007034400692,2.4516358602890968577,0.7807564062276188821,2.1894379595086186363,0.24867367740686799338,0.69726426873901992121,1.9553384665003494813
60,7.0963711431790487625e-06,0.01192108827639136448,1.5917210626967714937,0.50857739272834234789,1.484958924656358592,0.16106063621882429904,0.096703534489318093703,0.045280060647709063915,-0.0073864881625567433213,2.5336113964061159898,0.8095215014618815097,2.363642512816733543,0.25868702916989827489,0.75521440386417115764,2.2051271596038541922
61,3.1223591353326769022e-06,0.0090670236464809594867,1.1377175864558617402,0.31597667382385741242,1.770026787945034874,-0.066216320374401296811,0.011858524052670389379,-0.017059800833293399525,0.025294511858909195928,1.294418682246421648,0.3594922335004439029,2.0137900765904803713,0.099860434637656730894,0.55928785867116592723,3.1330142349491136855
62,2.5462847147313755826e-06,0.0084710930303552086501,1.1747472702769250485,0.32875588138746869582,0.29492384362303358802,0.21308943897981613702,-0.23424271718854100532,-0.085120102341820713665,0.0027589416135935561705,1.3800490440385886348,0.3862063035585092674,0.34646091882470897438,0.10809756410250280501,0.096960052864405871231,0.086995462553655811266
63,2.7170284688321551569e-06,0.0086563576813799940346,1.5915206797333942834,0.56026269116569216155,1.5273343920403945617,0.16755493431568141416,0.049110109856412349771,0.050024582352124868923,-0.0085910204878446670002,2.5329552147882119506,0.89167014879152051154,2.4307848629897637061,0.31391105953730480405,0.85570939171987903116,2.3327675960220939366
64,6.9588762143519573218e-06,0.011843593709672016814,1.5550742694988841652,0.51003016998055261677,1.5689080802524015823,0.091625191762303687115,0.060676707578990990433,0.022510596269285677862,-0.0067531725010701705927,2.4182898891417967668,0.79313265152450185269,2.439771956811458864,0.26015933711153177432,0.80019256431581298195,2.4615017970694559324
65,2.6233469901630076084e-05,0.018432703745900044789,1.4958223916659403319,0.58048056146192661409,1.4118306358261809574,0.19910619546388599876,-0.053297447390561913938,0.0049333022886656500636,-0.024068117211836746044,2.2375536723216442603,0.86830579506716143445,2.1118578709064785848,0.33702564265266121701,0.81954658869799057452,1.99334435748816996
66,1.046055736712481739e-06,0.0062973148200040143796,1.2225650915465831048,0.18920765053052518434,1.6367887936897156376,-0.045478602078739951975,0.045884758060664124213,0.019612670276565824512,0.081684755422554031212,1.4946759208189448476,0.23131920847785342188,2.0010812030269748973,0.035810226292505575874,0.30969275037136251294,2.6790879043622970457
67,2.3067556595946868703e-06,0.0081966739862041285841,1.5163081525650106141,0.503101545324558308,1.4253036886881771395,0.22638840487394354395,0.079544328201760203245,-0.0092192362920286655831,-0.01383206175951547795,2.2992065500270291167,0.76285708507805838341,2.1611993998911445125,0.25312613836069819406,0.71707308536393921106,2.0315066607135405796
68,2.5905383938020985397e-06,0.0085198864755073391852,0.99915503191101295855,0.46406195192710025799,1.7047987439993383951,0.039562256921232046014,-0.023328984063930836845,-0.035495203115476797739,-0.017383539187244490681,0.99832664676948279503,0.46366984905078101331,1.7033576415754851929,0.21537080936104605056,0.79113262806440487473,2.9063569450307302766
69,1.3063610321756953765e-06,0.0067814859967738417082,1.5826216165295157179,0.54255756768827012593,1.5567120586692284601,0.16044453053078444604,0.049101054270920839462,-0.059424783403476816313,0.011461078576890848871,2.5047030849125468954,0.8586634838992617258,2.463686847716713757,0.2943801845610895529,0.84460542436272079136,2.4233630715609906225
70,2.9889473836828774556e-06,0.0089360012367700244335,1.5439474027685304858,0.27578664305489297703,0.7054042281058213737,0.30354228552825768261,-0.034596102395865205303,0.2592343035572372556,-0.022385938145999123572,2.3837961378854997108,0.42579453357752189424,1.0891108806868616821,0.076081297119950985763,0.19453463343139720809,0.49760992457125802213
71,4.0762755127391230096e-06,0.0099096497954825300825,1.2403645412887203126,0.29460362421129815402,0.50337133054202587434,0.38160244404337112512,-0.32513064499882698977,-0.19384524354262061552,-0.0063053402234084380065,1.5385431875094757181,0.36541606919420704935,0.62436969496697536375,0.086806540741412460682,0.14829178998999723027,0.25340252150698749922
72,1.8061603198603139083e-06,0.0075547928831399442651,1.2432013026277186629,0.25526932327170009929,0.60015693077125076282,0.14428234077750135,-0.14260866616699827136,-0.1658926679437117413,0.031114458084303488888,1.5455636212163339493,0.31735186907478041274,0.74611717785331865826,0.0651755577072002934,0.15320429598182477848,0.3602034077617251584
73,1.8092930501269380217e-06,0.0075591582132692111684,1.1993434052685190139,0.31674033188092842739,1.6089353317423298328,0.076130025112526450437,-0.094734821913828398676,0.27580189138469574095,-0.01439394730480440289,1.4384394091308463359,0.37987982701178391043,1.9296683224975887949,0.10033702939105788865,0.50961578314996713868,2.5886878756855096206
74,8.9056316804297892343e-06,0.01285855124810324733,1.5151526284450385074,0.49359681369062524681,1.4875752671665807281,0.19132489431474561381,0.025046940854761258477,0.16254518028966857823,-0.020847023135130655913,2.2957215338843095509,0.74787544035308706203,2.2539103131596704976,0.24368142959145330795,0.73426754373419633737,2.2129123257513727552
75,9.5736268921701425026e-06,0.013172330825100121363,1.520001767713283769,0.45279681041821040477,0.98511777173316183998,0.12928858516750826868,0.16026408254887569704,0.016011470416096639652,-0.0074540357941410640211,2.3104449222711966883,0.68825231880657433692,1.4973814674939949221,0.20506560978804122541,0.44606341293708040574,0.97048988493184407123
76,2.6271537573013022053e-06,0.0085598396122879560899,1.4181925618275097456,0.14009964607144329007,0.20447925214139842098,0.023503232374915136033,-0.077719937018787266236,-0.093581003818866109745,-0.0456967495830433168,2.011287847061145051,0.19868880857205573065,0.28998785424159012614,0.019643149022312369339,0.028644497233365491529,0.041831511893636853794
77,1.461410805582980141e-05,0.015166821246881248553,1.5789634735702480217,0.52520877800120213674,1.4635455849788940874,0.29867774802433411097,0.13091935502538257219,0.10971847895641809179,-0.024955413874183613593,2.4931764578464177262,0.82929153787340281756,2.3108833302904332463,0.27588293520747292353,0.76866479458319147966,2.1420248503408041429
78,3.0006677146224704388e-06,0.0089476660228513076045,1.7571779820246995474,0.51945707444709920964,0.4536048142637184033,0.20980138579552951028,0.12966426959353066772,-0.078678008593785750402,0.01639782514849692785,3.0876923652762244821,0.91277869290965829574,0.79706423326662800832,0.26985350620237164021,0.23562833621847506516,0.20577669674142679002
79,1.3890911032052561842e-06,0.0069217202085475057829,1.7592898443846185508,0.50454050260326022137,1.4149548005800778316,0.20896598040981195776,0.081570572099572066782,-0.046126544814643843928,0.025006348410340842325,3.0951128296753962488,0.88763295208466719277,2.4893156276059005272,0.25457348731645595974,0.71390168157102129598,2.002108667782195095
80,1.3234340848349636585e-06,0.0068109010179825896572,1.3425360192777691104,0.27382529308070352458,0.98456650254228539332,0.84830466729617348687,-0.53151362533814650035,0.11611007865876650513,-0.0017464996428177804403,1.8024150834783621011,0.36761921245724737961,1.3218163766417496685,0.074993005971322454495,0.26959697106892033247,0.96938174815353594926
81,2.7596157293915295474e-06,0.0087013505920586937947,1.5536938159125426306,0.27981759202638262218,1.6567792319083496366,0.19606483053075440814,0.2054523424792412678,-0.038212673866532292921,0.053689016122625346505,2.4139841466828855232,0.43475178858795321402,2.5741267152774307547,0.078314603032824586792,0.4635981283638400674,2.7449345104192111044
82,1.8846569662064133484e-06,0.0076626896248062053435,1.3927817058143994178,0.21585255754707230458,1.8256610954224907761,0.45416330940259680427,-0.12473317208116335708,0.32417099124719711556,-0.0064260792122223450717,1.9398549213884281883,0.30063350215581713387,2.5427473324862206461,0.046605868037826424233,0.39407444207666969538,3.333052376539917816
83,9.2128991312260813997e-06,0.013004766803018041887,1.5840273771605335451,0.53112946389721626961,1.3999252131715889114,0.14674145784247469293,0.048530827981573702867,-0.011838978984485139245,-0.011214914183512987231,2.5091845389400644351,0.84132156255635393016,2.2175290105740712576,0.28212629058367710844,0.7435392579315232009,1.9598339492120877559
84,2.3545718961342254886e-06,0.008252922792753240866,1.5331039034019973144,0.35734444653999436481,0.72537173261061038687,0.053996773769214613525,0.22425815619214789498,0.20375695753110997788,0.011292104300731228839,2.3504234928130820492,0.54784447456092122408,1.1120691191129723485,0.12771110756773626504,0.2592092562844630077,0.52618014140919922017
85,2.3288907153450005654e-05,0.017715503497569094066,1.5192071719010991071,0.57476484825587059735,1.6177408684330858435,0.25843095824258260906,-0.045884661020542977239,-0.024601837457397555259,-0.026972679665588902842,2.308058911189228013,0.8731882903535959084,2.4576797094288744816,0.33041000520474184121,0.92983072658774001962,2.6171607294341736605
86,3.3579980987164932673e-06,0.0092896056623114845602,1.2632169926734655441,0.21803277002800297568,0.62575448228966534803,0.018672299843876666303,-0.064556017815397437332,-0.038586420182732505957,0.0521744497421979328,1.5957364608469042366,0.27542344367736609767,0.79046295306903113786,0.047560502225415489386,0.1364313816224663467,0.39158711236052323734
87,3.5895782034028706068e-06,0.0094984251203938680624,1.755876172171419336,0.58864756549232610805,0.7086475766045290392,0.47085513984885685179,-0.018879302349809452821,-0.042345710853969452392,-0.0038317481138770777445,3.0831229579475851743,1.0335935559901916481,1.2442992697638066701,0.34652621359032426129,0.41714432268427320549,0.5022014768244038585
88,5.4160047123915037614e-07,0.0050566567544409008958,1.6614159816537821257,0.55972869030287952796,1.4080441130991461218,0.40008241912809261454,0.066477333732814003486,-0.035842482749817862475,0.016267704493891917833,2.7603098820255320689,0.92994219113385867548,2.3393469089340266365,0.31330408667646991727,0.78812271294020586065,1.9825961864529118017
89,1.7964070296069662865e-06,0.0075411696704038326186,1.449718902940907661,0.38590855392490741593,0.2776708211692510142,0.051289558512954844249,0.020290038938051691703,-0.17197244139070613778,0.0058103256311072366477,2.1016985161384535985,0.55945842570355197587,0.40254481406926451159,0.14893935340639072318,0.10715621183410883877,0.077115093412295138142
90,1.7174869163029538722e-06,0.0074290784194129683149,1.45388674527882511,0.16952397557646314841,1.0113971777190702284,0.25053241434267908838,-0.19379988181779136958,0.060715148920792744169,-0.021186008106248096355,2.1137995325502672017,0.246466956123202241,1.4704572621781331065,0.028752444907840107174,0.17145614551579668738,1.0229377498126837054
91,1.9845160503994461299e-06,0.0077957039053158832045,1.2393223223377798359,0.2818551988592252755,0.9795598408636636556,0.17664945362694811637,0.10001645546062834513,-0.016060381357421913556,0.026738973433491623755,1.5359373764194419465,0.34931147337780010798,1.2139932845234633341,0.079455872535697413817,0.27609513201004676208,0.95955220250397676995
92,3.4305701318965547207e-06,0.0093560506506891929351,1.2630578191610217775,0.15528976250292589323,1.6849643809547747431,-0.091725692618265811107,-0.02139075569427896506,0.11966142144159214178,0.060177331419427250447,1.5953330832961083452,0.19613814498296844313,2.1282078470400147552,0.024134659470941201981,0.26165909800476944147,2.8391270846896516922
93,1.5217401036750372654e-06,0.0071353830480298070446,1.2358284586166154995,0.25526707109956492392,0.29651257414102361043,-0.020844106090322628982,-0.031002383537949349673,0.26395005702107526835,0.087926004986036448985,1.5272852357723336603,0.31546628672670995464,0.36643807810443729256,0.065173785538604506185,0.07569088293204909168,0.087931600799814199632
94,1.4307673907461013499e-06,0.0069902623376723047391,1.27636997554695375,0.23565580745276984431,1.8828063922306987887,0.21891280485906702835,0.027907345590380390477,-0.079128448304801438096,0.060804593510886656427,1.6291326275649136157,0.30078494118086207543,2.4031584132212859828,0.055545199714762537313,0.4436934894693466136,3.5449729456261849236
95,6.0786900656306124186e-06,0.011321582365054727939,1.420549886828180064,0.1431542345956678397,1.6359947044844282971,-0.29405599484128086551,-0.13975407810449069768,-0.067865399228270256726,0.14128494516679920845,2.0180860857312308276,0.20333771047456247749,2.3240294522769850971,0.020508128461876107274,0.23419653097706444322,2.676501410698772343
96,4.7836028278888734279e-06,0.010452547942977995568,1.2493829639230040751,0.27514118191687353399,1.703174220201510991,0.4854244147157590894,-0.35407357555488938594,-0.12311622786904032056,-0.052425024045279329521,1.5610140689655060964,0.34375864665185984492,2.1279252650403264191,0.075717318786118134599,0.46861488473940066113,2.9008229908224625326
97,1.1335761040484875622e-05,0.013935440168741482919,1.5953960136014735394,0.38795952483744067241,0.60366386211039990695,0.048555487598316175724,0.18026678813364199749,0.061580383825616633042,0.030528068036058019635,2.5453464293081680125,0.61893410182878050296,0.96308176274894807811,0.1505495447721442448,0.23419194794688280581,0.36444818052187955004
98,5.7653436370059837513e-06,0.011123604255797149565,1.2642205258915406585,0.24033608681645282634,0.55224518133006661458,0.089544355940597494814,0.018020617919585420891,0.10727283405614641831,0.01806609844543756796,1.598288492709249109,0.30383604529738600375,0.69816134133053664446,0.057786674686380677668,0.13272990407565629645,0.30499859574877757895
99,5.6805741484631712835e-06,0.011068817014600895038,1.5288056094342796776,0.24299712036694509631,1.5819841217813415124,0.083537126923780014032,0.29017212716393642191,-0.15577682025606306992,0.018005545664264367006,2.3372757200284350887,0.37150526539311573559,2.4185688007820997925,0.059082574188187679531,0.38444422211641471332,2.5027287508475373201
100,3.9368131423879781157e-06,0.0097953223110783128186,1.5076043426268175285,0.43204767748814154604,1.0162020106504436878,0.15443721649682015662,0.12738732138273356487,0.01852994417496758861,0.0092618573599326514678,2.2728942794615316636,0.65135796581353644363,1.5320323578436543244,0.18668415661324552768,0.43904860723300243031,1.0326898831882724838
101,2.2858707910341955979e-06,0.0081718619808054671072,1.1717901760596629579,0.33678005916142350618,1.5911792938474571546,0.054134290522986065752,0.050918978228156240584,-0.10054231049510099771,-0.042423736579483554976,1.3731075109029344805,0.3946355740129589007,1.8645270120508481426,0.11343457800335865482,0.53587428674954007413,2.5318711924648624745
